"createDt","deathCnt","defCnt","gubun","gubunCn","gubunEn","incDec","isolClearCnt","isolIngCnt","localOccCnt","overFlowCnt","qurRate","seq","stdDay","updateDt"
2020-05-24,"0","21","전북","全北","Jeollabuk-do","0","19","2","0","0","1.16","1921","2020년 05월 24일 00시","null"
2020-05-24,"0","145","충남","忠南","Chungcheongnam-do","0","141","4","0","0","6.83","1920","2020년 05월 24일 00시","null"
2020-05-24,"0","59","충북","忠北","Chungcheongbuk-do","0","46","13","0","0","3.69","1919","2020년 05월 24일 00시","null"
2020-05-24,"2","56","강원","江原","Gangwon-do","1","47","7","0","1","3.64","1918","2020년 05월 24일 00시","null"
2020-05-24,"18","760","경기","京畿","Gyeonggi-do","6","643","99","5","1","5.74","1917","2020년 05월 24일 00시","null"
2020-05-24,"0","47","세종","世宗","Sejong","0","47","0","0","0","13.73","1916","2020년 05월 24일 00시","null"
2020-05-24,"1","50","울산","蔚山","Ulsan","0","42","7","0","0","4.36","1915","2020년 05월 24일 00시","null"
2020-05-24,"1","45","대전","大田","Daejeon","0","40","4","0","0","3.05","1914","2020년 05월 24일 00시","null"
2020-05-24,"0","30","광주","光州","Gwangju","0","30","0","0","0","2.06","1913","2020년 05월 24일 00시","null"
2020-05-24,"0","143","인천","仁川","Incheon","2","92","51","2","0","4.84","1912","2020년 05월 24일 00시","null"
2020-05-24,"183","6873","대구","大邱","Daegu","0","6518","172","0","0","282.09","1911","2020년 05월 24일 00시","null"
2020-05-24,"3","144","부산","釜山","Busan","0","131","10","0","0","4.22","1910","2020년 05월 24일 00시","null"
2020-05-24,"4","768","서울","首<U+5C14>","Seoul","6","604","160","4","2","7.89","1909","2020년 05월 24일 00시","null"
2020-05-24,"266","11190","합계","合<U+8BA1>","Total","25","10213","711","17","8","21.58","1908","2020년 05월 24일 00시","null"
2020-05-23,"0","514","검역","隔離區","Lazaretto","3","381","133","0","3","-","1907","2020년 5월 23일 00시","null"
2020-05-23,"0","14","제주","<U+6D4E>州","Jeju","0","13","1","0","0","2.09","1906","2020년 5월 23일 00시","null"
2020-05-23,"0","123","경남","<U+5E86>南","Gyeongsangnam-do","1","117","6","1","0","3.66","1905","2020년 5월 23일 00시","null"
2020-05-23,"54","1370","경북","<U+5E86>北","Gyeongsangbuk-do","0","1278","38","0","0","51.46","1904","2020년 5월 23일 00시","null"
2020-05-23,"0","18","전남","全南","Jeollanam-do","0","16","2","0","0","0.97","1903","2020년 5월 23일 00시","null"
2020-05-23,"0","21","전북","全北","Jeollabuk-do","0","19","2","0","0","1.16","1902","2020년 5월 23일 00시","null"
2020-05-23,"0","145","충남","忠南","Chungcheongnam-do","0","141","4","0","0","6.83","1901","2020년 5월 23일 00시","null"
2020-05-23,"0","59","충북","忠北","Chungcheongbuk-do","0","45","14","0","0","3.69","1900","2020년 5월 23일 00시","null"
2020-05-23,"2","55","강원","江原","Gangwon-do","0","47","6","0","0","3.57","1899","2020년 5월 23일 00시","null"
2020-05-23,"18","754","경기","京畿","Gyeonggi-do","13","636","100","13","0","5.69","1898","2020년 5월 23일 00시","null"
2020-05-23,"0","47","세종","世宗","Sejong","0","47","0","0","0","13.73","1897","2020년 5월 23일 00시","null"
2020-05-23,"1","50","울산","蔚山","Ulsan","0","42","7","0","0","4.36","1896","2020년 5월 23일 00시","null"
2020-05-23,"1","45","대전","大田","Daejeon","1","40","4","0","1","3.05","1895","2020년 5월 23일 00시","null"
2020-05-23,"0","30","광주","光州","Gwangju","0","30","0","0","0","2.06","1894","2020년 5월 23일 00시","null"
2020-05-23,"0","141","인천","仁川","Incheon","0","91","50","0","0","4.77","1893","2020년 5월 23일 00시","null"
2020-05-23,"183","6873","대구","大邱","Daegu","1","6516","174","1","0","282.09","1892","2020년 5월 23일 00시","null"
2020-05-23,"3","144","부산","釜山","Busan","0","131","10","0","0","4.22","1891","2020년 5월 23일 00시","null"
2020-05-23,"4","762","서울","首<U+5C14>","Seoul","4","604","154","4","0","7.83","1890","2020년 5월 23일 00시","null"
2020-05-23,"266","11165","합계","合<U+8BA1>","Total","23","10194","705","19","4","21.53","1889","2020년 5월 23일 00시","null"
2020-05-22,"0","511","검역","隔離區","Lazaretto","7","373","138","0","7","-","1888","2020년 05월 22일 00시","null"
2020-05-22,"0","14","제주","<U+6D4E>州","Jeju","0","13","1","0","0","2.09","1887","2020년 05월 22일 00시","null"
2020-05-22,"0","122","경남","<U+5E86>南","Gyeongsangnam-do","1","117","5","1","0","3.63","1886","2020년 05월 22일 00시","null"
2020-05-22,"54","1370","경북","<U+5E86>北","Gyeongsangbuk-do","2","1276","40","2","0","51.46","1885","2020년 05월 22일 00시","null"
2020-05-22,"0","18","전남","全南","Jeollanam-do","0","16","2","0","0","0.97","1884","2020년 05월 22일 00시","null"
2020-05-22,"0","21","전북","全北","Jeollabuk-do","0","19","2","0","0","1.16","1883","2020년 05월 22일 00시","null"
2020-05-22,"0","145","충남","忠南","Chungcheongnam-do","0","141","4","0","0","6.83","1882","2020년 05월 22일 00시","null"
2020-05-22,"0","59","충북","忠北","Chungcheongbuk-do","0","44","15","0","0","3.69","1881","2020년 05월 22일 00시","null"
2020-05-22,"2","55","강원","江原","Gangwon-do","0","47","6","0","0","3.57","1880","2020년 05월 22일 00시","null"
2020-05-22,"17","741","경기","京畿","Gyeonggi-do","6","633","91","6","0","5.59","1879","2020년 05월 22일 00시","null"
2020-05-22,"0","47","세종","世宗","Sejong","0","47","0","0","0","13.73","1878","2020년 05월 22일 00시","null"
2020-05-22,"1","50","울산","蔚山","Ulsan","1","42","7","0","1","4.36","1877","2020년 05월 22일 00시","null"
2020-05-22,"1","44","대전","大田","Daejeon","0","39","4","0","0","2.98","1876","2020년 05월 22일 00시","null"
2020-05-22,"0","30","광주","光州","Gwangju","0","30","0","0","0","2.06","1875","2020년 05월 22일 00시","null"
2020-05-22,"0","141","인천","仁川","Incheon","1","90","51","1","0","4.77","1874","2020년 05월 22일 00시","null"
2020-05-22,"182","6872","대구","大邱","Daegu","0","6505","185","0","0","282.05","1873","2020년 05월 22일 00시","null"
2020-05-22,"3","144","부산","釜山","Busan","0","131","10","0","0","4.22","1872","2020년 05월 22일 00시","null"
2020-05-22,"4","758","서울","首<U+5C14>","Seoul","2","599","155","1","1","7.79","1871","2020년 05월 22일 00시","null"
2020-05-22,"264","11142","합계","合<U+8BA1>","Total","20","10162","716","11","9","21.49","1870","2020년 05월 22일 00시","null"
2020-05-21,"0","504","검역","隔離區","Lazaretto","1","363","141","0","1","-","1869","2020년 05월 21일 00시","null"
2020-05-21,"0","14","제주","<U+6D4E>州","Jeju","0","13","1","0","0","2.09","1868","2020년 05월 21일 00시","null"
2020-05-21,"0","121","경남","<U+5E86>南","Gyeongsangnam-do","0","117","4","0","0","3.6","1867","2020년 05월 21일 00시","null"
2020-05-21,"54","1368","경북","<U+5E86>北","Gyeongsangbuk-do","0","1272","42","0","0","51.38","1866","2020년 05월 21일 00시","null"
2020-05-21,"0","18","전남","全南","Jeollanam-do","0","16","2","0","0","0.97","1865","2020년 05월 21일 00시","null"
2020-05-21,"0","21","전북","全北","Jeollabuk-do","0","19","2","0","0","1.16","1864","2020년 05월 21일 00시","null"
2020-05-21,"0","145","충남","忠南","Chungcheongnam-do","1","141","4","1","0","6.83","1863","2020년 05월 21일 00시","null"
2020-05-21,"0","59","충북","忠北","Chungcheongbuk-do","0","44","15","0","0","3.69","1862","2020년 05월 21일 00시","null"
2020-05-21,"2","55","강원","江原","Gangwon-do","0","47","6","0","0","3.57","1861","2020년 05월 21일 00시","null"
2020-05-21,"17","735","경기","京畿","Gyeonggi-do","0","631","87","0","0","5.55","1860","2020년 05월 21일 00시","null"
2020-05-21,"0","47","세종","世宗","Sejong","0","47","0","0","0","13.73","1859","2020년 05월 21일 00시","null"
2020-05-21,"1","49","울산","蔚山","Ulsan","0","42","6","0","0","4.27","1858","2020년 05월 21일 00시","null"
2020-05-21,"1","44","대전","大田","Daejeon","0","39","4","0","0","2.98","1857","2020년 05월 21일 00시","null"
2020-05-21,"0","30","광주","光州","Gwangju","0","30","0","0","0","2.06","1856","2020년 05월 21일 00시","null"
2020-05-21,"0","140","인천","仁川","Incheon","6","89","51","6","0","4.74","1855","2020년 05월 21일 00시","null"
2020-05-21,"182","6872","대구","大邱","Daegu","0","6498","192","0","0","282.05","1854","2020년 05월 21일 00시","null"
2020-05-21,"3","144","부산","釜山","Busan","0","131","10","0","0","4.22","1853","2020년 05월 21일 00시","null"
2020-05-21,"4","756","서울","首<U+5C14>","Seoul","4","596","156","3","1","7.77","1852","2020년 05월 21일 00시","null"
2020-05-21,"264","11122","합계","合<U+8BA1>","Total","12","10135","723","10","2","21.45","1851","2020년 05월 21일 00시","null"
2020-05-20,"0","503","검역","隔離區","Lazaretto","2","349","154","0","2","-","1850","2020년 05월 20일 00시","null"
2020-05-20,"0","14","제주","<U+6D4E>州","Jeju","0","13","1","0","0","2.09","1849","2020년 05월 20일 00시","null"
2020-05-20,"0","121","경남","<U+5E86>南","Gyeongsangnam-do","0","117","4","0","0","3.6","1848","2020년 05월 20일 00시","null"
2020-05-20,"54","1368","경북","<U+5E86>北","Gyeongsangbuk-do","0","1271","43","0","0","51.38","1847","2020년 05월 20일 00시","null"
2020-05-20,"0","18","전남","全南","Jeollanam-do","0","14","4","0","0","0.97","1846","2020년 05월 20일 00시","null"
2020-05-20,"0","21","전북","全北","Jeollabuk-do","1","19","2","1","0","1.16","1845","2020년 05월 20일 00시","null"
2020-05-20,"0","144","충남","忠南","Chungcheongnam-do","0","141","3","0","0","6.78","1844","2020년 05월 20일 00시","null"
2020-05-20,"0","59","충북","忠北","Chungcheongbuk-do","0","44","15","0","0","3.69","1843","2020년 05월 20일 00시","null"
2020-05-20,"2","55","강원","江原","Gangwon-do","0","47","6","0","0","3.57","1842","2020년 05월 20일 00시","null"
2020-05-20,"16","735","경기","京畿","Gyeonggi-do","10","611","108","8","2","5.55","1841","2020년 05월 20일 00시","null"
2020-05-20,"0","47","세종","世宗","Sejong","0","47","0","0","0","13.73","1840","2020년 05월 20일 00시","null"
2020-05-20,"1","49","울산","蔚山","Ulsan","0","42","6","0","0","4.27","1839","2020년 05월 20일 00시","null"
2020-05-20,"1","44","대전","大田","Daejeon","0","39","4","0","0","2.98","1838","2020년 05월 20일 00시","null"
2020-05-20,"0","30","광주","光州","Gwangju","0","30","0","0","0","2.06","1837","2020년 05월 20일 00시","null"
2020-05-20,"0","134","인천","仁川","Incheon","8","88","46","8","0","4.53","1836","2020년 05월 20일 00시","null"
2020-05-20,"182","6872","대구","大邱","Daegu","1","6471","219","1","0","282.05","1835","2020년 05월 20일 00시","null"
2020-05-20,"3","144","부산","釜山","Busan","0","131","10","0","0","4.22","1834","2020년 05월 20일 00시","null"
2020-05-20,"4","752","서울","首<U+5C14>","Seoul","10","592","156","6","4","7.73","1833","2020년 05월 20일 00시","null"
2020-05-20,"263","11110","합계","合<U+8BA1>","Total","32","10066","781","24","8","21.43","1832","2020년 05월 20일 00시","null"
2020-05-19,"0","501","검역","隔離區","Lazaretto","0","339","162","0","0","-","1831","2020년 05월 19일 00시","null"
2020-05-19,"0","14","제주","<U+6D4E>州","Jeju","0","11","3","0","0","2.09","1830","2020년 05월 19일 00시","null"
2020-05-19,"0","121","경남","<U+5E86>南","Gyeongsangnam-do","0","115","6","0","0","3.6","1829","2020년 05월 19일 00시","null"
2020-05-19,"54","1368","경북","<U+5E86>北","Gyeongsangbuk-do","0","1261","53","0","0","51.38","1828","2020년 05월 19일 00시","null"
2020-05-19,"0","18","전남","全南","Jeollanam-do","0","13","5","0","0","0.97","1827","2020년 05월 19일 00시","null"
2020-05-19,"0","20","전북","全北","Jeollabuk-do","0","19","1","0","0","1.1","1826","2020년 05월 19일 00시","null"
2020-05-19,"0","144","충남","忠南","Chungcheongnam-do","0","140","4","0","0","6.78","1825","2020년 05월 19일 00시","null"
2020-05-19,"0","59","충북","忠北","Chungcheongbuk-do","0","43","16","0","0","3.69","1824","2020년 05월 19일 00시","null"
2020-05-19,"2","55","강원","江原","Gangwon-do","0","46","7","0","0","3.57","1823","2020년 05월 19일 00시","null"
2020-05-19,"16","725","경기","京畿","Gyeonggi-do","1","602","107","1","0","5.47","1822","2020년 05월 19일 00시","null"
2020-05-19,"0","47","세종","世宗","Sejong","0","46","1","0","0","13.73","1821","2020년 05월 19일 00시","null"
2020-05-19,"1","49","울산","蔚山","Ulsan","4","41","7","0","4","4.27","1820","2020년 05월 19일 00시","null"
2020-05-19,"1","44","대전","大田","Daejeon","0","39","4","0","0","2.98","1819","2020년 05월 19일 00시","null"
2020-05-19,"0","30","광주","光州","Gwangju","0","30","0","0","0","2.06","1818","2020년 05월 19일 00시","null"
2020-05-19,"0","126","인천","仁川","Incheon","2","87","39","2","0","4.26","1817","2020년 05월 19일 00시","null"
2020-05-19,"182","6871","대구","大邱","Daegu","0","6389","300","0","0","282","1816","2020년 05월 19일 00시","null"
2020-05-19,"3","144","부산","釜山","Busan","0","130","11","0","0","4.22","1815","2020년 05월 19일 00시","null"
2020-05-19,"4","742","서울","首<U+5C14>","Seoul","6","587","151","6","0","7.62","1814","2020년 05월 19일 00시","null"
2020-05-19,"263","11078","합계","合<U+8BA1>","Total","13","9938","877","9","4","21.37","1813","2020년 05월 19일 00시","null"
2020-05-18,"0","501","검역","隔離區","Lazaretto","7","331","170","0","7","-","1812","2020년 05월 18일 00시","null"
2020-05-18,"0","14","제주","<U+6D4E>州","Jeju","0","11","3","0","0","2.09","1811","2020년 05월 18일 00시","null"
2020-05-18,"0","121","경남","<U+5E86>南","Gyeongsangnam-do","0","116","5","0","0","3.6","1810","2020년 05월 18일 00시","null"
2020-05-18,"54","1368","경북","<U+5E86>北","Gyeongsangbuk-do","0","1257","57","0","0","51.38","1809","2020년 05월 18일 00시","null"
2020-05-18,"0","18","전남","全南","Jeollanam-do","0","14","4","0","0","0.97","1808","2020년 05월 18일 00시","null"
2020-05-18,"0","20","전북","全北","Jeollabuk-do","0","18","2","0","0","1.1","1807","2020년 05월 18일 00시","null"
2020-05-18,"0","144","충남","忠南","Chungcheongnam-do","0","140","4","0","0","6.78","1806","2020년 05월 18일 00시","null"
2020-05-18,"0","59","충북","忠北","Chungcheongbuk-do","3","43","16","2","1","3.69","1805","2020년 05월 18일 00시","null"
2020-05-18,"2","55","강원","江原","Gangwon-do","0","46","7","0","0","3.57","1804","2020년 05월 18일 00시","null"
2020-05-18,"16","724","경기","京畿","Gyeonggi-do","3","600","108","2","1","5.46","1803","2020년 05월 18일 00시","null"
2020-05-18,"0","47","세종","世宗","Sejong","0","47","0","0","0","13.73","1802","2020년 05월 18일 00시","null"
2020-05-18,"1","45","울산","蔚山","Ulsan","0","41","3","0","0","3.92","1801","2020년 05월 18일 00시","null"
2020-05-18,"1","44","대전","大田","Daejeon","0","39","4","0","0","2.98","1800","2020년 05월 18일 00시","null"
2020-05-18,"0","30","광주","光州","Gwangju","0","30","0","0","0","2.06","1799","2020년 05월 18일 00시","null"
2020-05-18,"0","124","인천","仁川","Incheon","0","86","38","0","0","4.19","1798","2020년 05월 18일 00시","null"
2020-05-18,"182","6871","대구","大邱","Daegu","1","6376","313","1","0","282","1797","2020년 05월 18일 00시","null"
2020-05-18,"3","144","부산","釜山","Busan","0","130","11","0","0","4.22","1796","2020년 05월 18일 00시","null"
2020-05-18,"4","736","서울","首<U+5C14>","Seoul","1","579","153","0","1","7.56","1795","2020년 05월 18일 00시","null"
2020-05-18,"263","11065","합계","合<U+8BA1>","Total","15","9904","898","5","10","21.34","1794","2020년 05월 18일 00시","null"
2020-05-17,"0","494","검역","隔離區","Lazaretto","4","329","165","0","4","-","1793","2020년 05월 17일 00시","null"
2020-05-17,"0","14","제주","<U+6D4E>州","Jeju","0","11","3","0","0","2.09","1792","2020년 05월 17일 00시","null"
2020-05-17,"0","121","경남","<U+5E86>南","Gyeongsangnam-do","2","116","5","0","2","3.6","1791","2020년 05월 17일 00시","null"
2020-05-17,"54","1368","경북","<U+5E86>北","Gyeongsangbuk-do","0","1254","60","0","0","51.38","1790","2020년 05월 17일 00시","null"
2020-05-17,"0","18","전남","全南","Jeollanam-do","0","13","5","0","0","0.97","1789","2020년 05월 17일 00시","null"
2020-05-17,"0","20","전북","全北","Jeollabuk-do","0","16","4","0","0","1.1","1788","2020년 05월 17일 00시","null"
2020-05-17,"0","144","충남","忠南","Chungcheongnam-do","0","140","4","0","0","6.78","1787","2020년 05월 17일 00시","null"
2020-05-17,"0","56","충북","忠北","Chungcheongbuk-do","0","43","13","0","0","3.5","1786","2020년 05월 17일 00시","null"
2020-05-17,"2","55","강원","江原","Gangwon-do","0","45","8","0","0","3.57","1785","2020년 05월 17일 00시","null"
2020-05-17,"16","721","경기","京畿","Gyeonggi-do","0","598","107","0","0","5.44","1784","2020년 05월 17일 00시","null"
2020-05-17,"0","47","세종","世宗","Sejong","0","47","0","0","0","13.73","1783","2020년 05월 17일 00시","null"
2020-05-17,"1","45","울산","蔚山","Ulsan","0","41","3","0","0","3.92","1782","2020년 05월 17일 00시","null"
2020-05-17,"1","44","대전","大田","Daejeon","1","39","4","1","0","2.98","1781","2020년 05월 17일 00시","null"
2020-05-17,"0","30","광주","光州","Gwangju","0","30","0","0","0","2.06","1780","2020년 05월 17일 00시","null"
2020-05-17,"0","124","인천","仁川","Incheon","0","85","39","0","0","4.19","1779","2020년 05월 17일 00시","null"
2020-05-17,"181","6870","대구","大邱","Daegu","1","6376","313","1","0","281.96","1778","2020년 05월 17일 00시","null"
2020-05-17,"3","144","부산","釜山","Busan","0","130","11","0","0","4.22","1777","2020년 05월 17일 00시","null"
2020-05-17,"4","735","서울","首<U+5C14>","Seoul","5","575","156","4","1","7.55","1776","2020년 05월 17일 00시","null"
2020-05-17,"262","11050","합계","合<U+8BA1>","Total","13","9888","900","6","7","21.31","1775","2020년 05월 17일 00시","null"
2020-05-16,"0","490","검역","隔離區","Lazaretto","8","316","174","0","8","-","1774","2020년 5월 16일 00시","null"
2020-05-16,"0","14","제주","<U+6D4E>州","Jeju","0","11","3","0","0","2.09","1773","2020년 5월 16일 00시","null"
2020-05-16,"0","119","경남","<U+5E86>南","Gyeongsangnam-do","0","116","3","0","0","3.54","1772","2020년 5월 16일 00시","null"
2020-05-16,"54","1368","경북","<U+5E86>北","Gyeongsangbuk-do","0","1253","61","0","0","51.38","1771","2020년 5월 16일 00시","null"
2020-05-16,"0","18","전남","全南","Jeollanam-do","0","13","5","0","0","0.97","1770","2020년 5월 16일 00시","null"
2020-05-16,"0","20","전북","全北","Jeollabuk-do","0","16","4","0","0","1.10","1769","2020년 5월 16일 00시","null"
2020-05-16,"0","144","충남","忠南","Chungcheongnam-do","0","139","5","0","0","6.78","1768","2020년 5월 16일 00시","null"
2020-05-16,"0","56","충북","忠北","Chungcheongbuk-do","1","43","13","1","0","3.50","1767","2020년 5월 16일 00시","null"
2020-05-16,"2","55","강원","江原","Gangwon-do","0","45","8","0","0","3.57","1766","2020년 5월 16일 00시","null"
2020-05-16,"16","721","경기","京畿","Gyeonggi-do","4","587","118","2","2","5.44","1765","2020년 5월 16일 00시","null"
2020-05-16,"0","47","세종","世宗","Sejong","0","47","0","0","0","13.73","1764","2020년 5월 16일 00시","null"
2020-05-16,"1","45","울산","蔚山","Ulsan","0","40","4","0","0","3.92","1763","2020년 5월 16일 00시","null"
2020-05-16,"1","43","대전","大田","Daejeon","0","39","3","0","0","2.92","1762","2020년 5월 16일 00시","null"
2020-05-16,"0","30","광주","光州","Gwangju","0","30","0","0","0","2.06","1761","2020년 5월 16일 00시","null"
2020-05-16,"0","124","인천","仁川","Incheon","0","85","39","0","0","4.19","1760","2020년 5월 16일 00시","null"
2020-05-16,"181","6869","대구","大邱","Daegu","1","6367","321","1","0","281.92","1759","2020년 5월 16일 00시","null"
2020-05-16,"3","114","부산","釜山","Busan","0","130","11","0","0","4.22","1758","2020년 5월 16일 00시","null"
2020-05-16,"4","730","서울","首<U+5C14>","Seoul","5","574","152","5","0","7.50","1757","2020년 5월 16일 00시","null"
2020-05-16,"262","11037","합계","合<U+8BA1>","Total","19","9851","924","9","10","21.29","1756","2020년 5월 16일 00시","null"
2020-05-15,"0","482","검역","隔離區","Lazaretto","1","311","171","0","1","-","1755","2020년 05월 15일 00시","null"
2020-05-15,"0","14","제주","<U+6D4E>州","Jeju","0","12","2","0","0","2.09","1754","2020년 05월 15일 00시","null"
2020-05-15,"0","119","경남","<U+5E86>南","Gyeongsangnam-do","0","115","4","0","0","3.54","1753","2020년 05월 15일 00시","null"
2020-05-15,"54","1368","경북","<U+5E86>北","Gyeongsangbuk-do","0","1245","69","0","0","51.38","1752","2020년 05월 15일 00시","null"
2020-05-15,"0","18","전남","全南","Jeollanam-do","1","13","5","0","1","0.97","1751","2020년 05월 15일 00시","null"
2020-05-15,"0","20","전북","全北","Jeollabuk-do","0","14","6","0","0","1.1","1750","2020년 05월 15일 00시","null"
2020-05-15,"0","144","충남","忠南","Chungcheongnam-do","0","139","5","0","0","6.78","1749","2020년 05월 15일 00시","null"
2020-05-15,"0","55","충북","忠北","Chungcheongbuk-do","0","43","12","0","0","3.44","1748","2020년 05월 15일 00시","null"
2020-05-15,"2","55","강원","江原","Gangwon-do","0","44","9","0","0","3.57","1747","2020년 05월 15일 00시","null"
2020-05-15,"16","717","경기","京畿","Gyeonggi-do","3","583","118","1","2","5.41","1746","2020년 05월 15일 00시","null"
2020-05-15,"0","47","세종","世宗","Sejong","0","47","0","0","0","13.73","1745","2020년 05월 15일 00시","null"
2020-05-15,"1","45","울산","蔚山","Ulsan","0","39","5","0","0","3.92","1744","2020년 05월 15일 00시","null"
2020-05-15,"1","43","대전","大田","Daejeon","0","39","3","0","0","2.92","1743","2020년 05월 15일 00시","null"
2020-05-15,"0","30","광주","光州","Gwangju","0","30","0","0","0","2.06","1742","2020년 05월 15일 00시","null"
2020-05-15,"0","124","인천","仁川","Incheon","5","85","39","4","1","4.19","1741","2020년 05월 15일 00시","null"
2020-05-15,"179","6868","대구","大邱","Daegu","3","6366","323","3","0","281.88","1740","2020년 05월 15일 00시","null"
2020-05-15,"3","144","부산","釜山","Busan","0","127","14","0","0","4.22","1739","2020년 05월 15일 00시","null"
2020-05-15,"4","725","서울","首<U+5C14>","Seoul","14","569","152","14","0","7.45","1738","2020년 05월 15일 00시","null"
2020-05-15,"260","11018","합계","合<U+8BA1>","Total","27","9821","937","22","5","21.25","1737","2020년 05월 15일 00시","null"
2020-05-14,"0","481","검역","隔離區","Lazaretto","0","290","191","0","0","-","1736","2020년 5월 14일 00시","null"
2020-05-14,"0","14","제주","<U+6D4E>州","Jeju","0","12","2","0","0","2.09","1735","2020년 5월 14일 00시","null"
2020-05-14,"0","119","경남","<U+5E86>南","Gyeongsangnam-do","0","114","5","0","0","3.54","1734","2020년 5월 14일 00시","null"
2020-05-14,"54","1368","경북","<U+5E86>北","Gyeongsangbuk-do","1","1237","77","0","1","51.38","1733","2020년 5월 14일 00시","null"
2020-05-14,"0","17","전남","全南","Jeollanam-do","1","13","4","0","1","0.91","1732","2020년 5월 14일 00시","null"
2020-05-14,"0","20","전북","全北","Jeollabuk-do","0","14","6","0","0","1.10","1731","2020년 5월 14일 00시","null"
2020-05-14,"0","144","충남","忠南","Chungcheongnam-do","1","138","6","1","0","6.78","1730","2020년 5월 14일 00시","null"
2020-05-14,"0","55","충북","忠北","Chungcheongbuk-do","3","43","12","3","0","3.44","1729","2020년 5월 14일 00시","null"
2020-05-14,"2","55","강원","江原","Gangwon-do","1","43","10","1","0","3.57","1728","2020년 5월 14일 00시","null"
2020-05-14,"16","714","경기","京畿","Gyeonggi-do","6","577","121","6","0","5.39","1727","2020년 5월 14일 00시","null"
2020-05-14,"0","47","세종","世宗","Sejong","0","46","1","0","0","13.73","1726","2020년 5월 14일 00시","null"
2020-05-14,"1","45","울산","蔚山","Ulsan","0","41","3","0","0","3.92","1725","2020년 5월 14일 00시","null"
2020-05-14,"1","43","대전","大田","Daejeon","0","39","3","0","0","2.92","1724","2020년 5월 14일 00시","null"
2020-05-14,"0","30","광주","光州","Gwangju","0","30","0","0","0","2.06","1723","2020년 5월 14일 00시","null"
2020-05-14,"0","119","인천","仁川","Incheon","12","85","34","12","0","4.03","1722","2020년 5월 14일 00시","null"
2020-05-14,"179","6865","대구","大邱","Daegu","0","6349","337","0","0","281.76","1721","2020년 5월 14일 00시","null"
2020-05-14,"3","144","부산","釜山","Busan","0","127","14","0","0","4.22","1720","2020년 5월 14일 00시","null"
2020-05-14,"4","711","서울","首<U+5C14>","Seoul","4","564","143","3","1","7.30","1719","2020년 5월 14일 00시","null"
2020-05-14,"260","10991","합계","合<U+8BA1>","Total","29","9762","969","26","3","21.20","1718","2020년 5월 14일 00시","null"
2020-05-13,"0","481","검역","隔離區","Lazaretto","1","280","201","0","1","-","1717","2020년 05월 13일 00시","null"
2020-05-13,"0","14","제주","<U+6D4E>州","Jeju","0","12","2","0","0","2.09","1716","2020년 05월 13일 00시","null"
2020-05-13,"0","119","경남","<U+5E86>南","Gyeongsangnam-do","1","113","6","1","0","3.54","1715","2020년 05월 13일 00시","null"
2020-05-13,"54","1367","경북","<U+5E86>北","Gyeongsangbuk-do","0","1231","82","0","0","51.34","1714","2020년 05월 13일 00시","null"
2020-05-13,"0","16","전남","全南","Jeollanam-do","0","12","4","0","0","0.86","1713","2020년 05월 13일 00시","null"
2020-05-13,"0","20","전북","全北","Jeollabuk-do","1","14","6","1","0","1.1","1712","2020년 05월 13일 00시","null"
2020-05-13,"0","143","충남","忠南","Chungcheongnam-do","0","138","5","0","0","6.74","1711","2020년 05월 13일 00시","null"
2020-05-13,"0","52","충북","忠北","Chungcheongbuk-do","0","43","9","0","0","3.25","1710","2020년 05월 13일 00시","null"
2020-05-13,"2","54","강원","江原","Gangwon-do","0","42","10","0","0","3.51","1709","2020년 05월 13일 00시","null"
2020-05-13,"16","708","경기","京畿","Gyeonggi-do","2","563","129","1","1","5.34","1708","2020년 05월 13일 00시","null"
2020-05-13,"0","47","세종","世宗","Sejong","0","46","1","0","0","13.73","1707","2020년 05월 13일 00시","null"
2020-05-13,"1","45","울산","蔚山","Ulsan","1","41","3","0","1","3.92","1706","2020년 05월 13일 00시","null"
2020-05-13,"1","43","대전","大田","Daejeon","0","38","4","0","0","2.92","1705","2020년 05월 13일 00시","null"
2020-05-13,"0","30","광주","光州","Gwangju","0","30","0","0","0","2.06","1704","2020년 05월 13일 00시","null"
2020-05-13,"0","107","인천","仁川","Incheon","2","86","21","2","0","3.62","1703","2020년 05월 13일 00시","null"
2020-05-13,"179","6865","대구","大邱","Daegu","3","6322","364","2","1","281.76","1702","2020년 05월 13일 00시","null"
2020-05-13,"3","144","부산","釜山","Busan","3","126","15","3","0","4.22","1701","2020년 05월 13일 00시","null"
2020-05-13,"3","707","서울","首<U+5C14>","Seoul","12","558","146","12","0","7.26","1700","2020년 05월 13일 00시","null"
2020-05-13,"259","10962","합계","合<U+8BA1>","Total","26","9695","1008","22","4","21.14","1699","2020년 05월 13일 00시","null"
2020-05-12,"0","480","검역","隔離區","Lazaretto","1","267","213","0","1","-","1698","2020년 05월 12일 00시","null"
2020-05-12,"0","14","제주","<U+6D4E>州","Jeju","0","12","2","0","0","2.09","1697","2020년 05월 12일 00시","null"
2020-05-12,"0","118","경남","<U+5E86>南","Gyeongsangnam-do","1","112","6","0","1","3.51","1696","2020년 05월 12일 00시","null"
2020-05-12,"54","1367","경북","<U+5E86>北","Gyeongsangbuk-do","1","1230","83","0","1","51.34","1695","2020년 05월 12일 00시","null"
2020-05-12,"0","16","전남","全南","Jeollanam-do","0","12","4","0","0","0.86","1694","2020년 05월 12일 00시","null"
